scenario_id,ego_id,rule_STL
DEU_LocationAUpper-28_14_T-1,12,R_G3
DEU_LocationAUpper-28_14_T-1,14,R_G3,R_G1
DEU_LocationAUpper-28_14_T-1,15,R_G3
DEU_LocationAUpper-28_14_T-1,16,R_G3
DEU_LocationAUpper-28_14_T-1,17,R_G3
DEU_LocationCUpper-4_40_T-1,6,R_G3
DEU_LocationCUpper-4_40_T-1,7,R_G3
DEU_LocationAUpper-13_14_T-1,6,R_G3
DEU_LocationAUpper-13_14_T-1,10,R_G3
DEU_LocationAUpper-13_14_T-1,11,R_G3
DEU_LocationAUpper-13_14_T-1,15,R_G3
DEU_LocationAUpper-13_14_T-1,16,R_G3
DEU_LocationAUpper-13_14_T-1,18,R_G3
DEU_LocationAUpper-13_14_T-1,20,R_G3
DEU_LocationAUpper-13_14_T-1,21,R_G3
DEU_LocationAUpper-25_21_T-1,33,R_G1
DEU_LocationALower-44_51_T-1,7,R_G3
DEU_LocationALower-44_51_T-1,12,R_G3
DEU_LocationALower-44_51_T-1,14,R_G3
DEU_LocationALower-44_51_T-1,15,R_G3
DEU_LocationALower-44_51_T-1,16,R_G3
DEU_LocationALower-44_51_T-1,17,R_G3
DEU_LocationALower-44_51_T-1,19,R_G3
DEU_LocationALower-50_36_T-1,5,R_G3
DEU_LocationALower-50_36_T-1,7,R_G3
DEU_LocationALower-50_36_T-1,8,R_G3
DEU_LocationALower-50_36_T-1,9,R_G3,R_G1
DEU_LocationALower-50_36_T-1,10,R_G3
DEU_LocationALower-50_36_T-1,11,R_G3
DEU_LocationALower-50_36_T-1,12,R_G3,R_G1
DEU_LocationALower-50_36_T-1,13,R_G3
DEU_LocationALower-50_36_T-1,15,R_G3
DEU_LocationALower-50_36_T-1,16,R_G3
DEU_LocationALower-50_36_T-1,17,R_G3
DEU_LocationALower-50_36_T-1,18,R_G3
DEU_LocationALower-50_36_T-1,19,R_G3
DEU_LocationALower-50_36_T-1,20,R_G3,R_G1
DEU_LocationELower-18_12_T-1,4,R_G3
DEU_LocationELower-18_12_T-1,12,R_G1
DEU_LocationALower-44_9_T-1,5,R_G3
DEU_LocationALower-44_9_T-1,6,R_G3
DEU_LocationALower-44_9_T-1,7,R_G3
DEU_LocationALower-44_9_T-1,8,R_G3
DEU_LocationALower-44_9_T-1,9,R_G3
DEU_LocationALower-44_9_T-1,11,R_G3
DEU_LocationALower-44_9_T-1,12,R_G3
DEU_LocationALower-44_9_T-1,13,R_G3
DEU_LocationALower-44_9_T-1,14,R_G3
DEU_LocationALower-44_9_T-1,15,R_G3
DEU_LocationALower-44_9_T-1,16,R_G3
DEU_LocationAUpper-30_30_T-1,5,R_G3
DEU_LocationAUpper-30_30_T-1,7,R_G3
DEU_LocationAUpper-30_30_T-1,9,R_G3
DEU_LocationAUpper-30_30_T-1,10,R_G3,R_G1
DEU_LocationAUpper-30_30_T-1,11,R_G3
DEU_LocationAUpper-30_30_T-1,12,R_G3
DEU_LocationAUpper-30_30_T-1,14,R_G3
DEU_LocationAUpper-30_30_T-1,15,R_G3
DEU_LocationALower-37_25_T-1,5,R_G3
DEU_LocationALower-37_25_T-1,8,R_G3
DEU_LocationALower-37_25_T-1,10,R_G3
DEU_LocationALower-37_25_T-1,11,R_G3,R_G1
DEU_LocationALower-37_25_T-1,12,R_G3
DEU_LocationALower-37_25_T-1,13,R_G3
DEU_LocationALower-37_25_T-1,14,R_G3
DEU_LocationALower-37_25_T-1,15,R_G3
DEU_LocationALower-37_25_T-1,17,R_G3
DEU_LocationALower-37_25_T-1,18,R_G3
DEU_LocationALower-25_15_T-1,10,R_G3
DEU_LocationALower-25_15_T-1,22,R_G1
DEU_LocationBUpper-2_42_T-1,7,R_G1
DEU_LocationBUpper-2_42_T-1,8,R_G1
DEU_LocationBUpper-2_42_T-1,9,R_G3
DEU_LocationBUpper-2_42_T-1,11,R_G3
DEU_LocationBUpper-2_42_T-1,13,R_G3
DEU_LocationCLower-4_36_T-1,5,R_G3
DEU_LocationCLower-4_36_T-1,6,R_G3
DEU_LocationCLower-4_36_T-1,8,R_G3
DEU_LocationCLower-4_36_T-1,10,R_G3,R_G1
DEU_LocationELower-17_30_T-1,3,R_G3
DEU_LocationELower-17_30_T-1,6,R_G1
DEU_LocationAUpper-11_14_T-1,7,R_G1
DEU_LocationAUpper-11_14_T-1,14,R_G1
DEU_LocationAUpper-11_14_T-1,27,R_G3
DEU_LocationAUpper-11_14_T-1,31,R_G3
DEU_LocationAUpper-28_32_T-1,5,R_G3
DEU_LocationAUpper-28_32_T-1,7,R_G3
DEU_LocationAUpper-28_32_T-1,9,R_G3
DEU_LocationAUpper-28_32_T-1,11,R_G3
DEU_LocationAUpper-28_32_T-1,13,R_G3
DEU_LocationAUpper-28_32_T-1,15,R_G3
DEU_LocationALower-28_8_T-1,5,R_G3
DEU_LocationALower-28_8_T-1,9,R_G3
DEU_LocationELower-24_32_T-1,5,R_G3
DEU_LocationAUpper-25_43_T-1,30,R_G1
DEU_LocationAUpper-38_43_T-1,5,R_G3
DEU_LocationAUpper-38_43_T-1,8,R_G3
DEU_LocationAUpper-38_43_T-1,10,R_G3
DEU_LocationAUpper-38_43_T-1,11,R_G3
DEU_LocationAUpper-38_43_T-1,13,R_G3
DEU_LocationAUpper-38_43_T-1,14,R_G3,R_G1
DEU_LocationAUpper-36_58_T-1,11,R_G1
DEU_LocationAUpper-36_58_T-1,16,R_G1
DEU_LocationAUpper-36_58_T-1,17,R_G3
DEU_LocationAUpper-36_58_T-1,18,R_G1
DEU_LocationALower-30_56_T-1,5,R_G3
DEU_LocationALower-30_56_T-1,7,R_G3
DEU_LocationALower-30_56_T-1,8,R_G3
DEU_LocationALower-30_56_T-1,9,R_G3
DEU_LocationALower-30_56_T-1,10,R_G3
DEU_LocationALower-30_56_T-1,11,R_G3
DEU_LocationALower-30_56_T-1,13,R_G3
DEU_LocationALower-30_56_T-1,14,R_G3
DEU_LocationAUpper-33_43_T-1,5,R_G3
DEU_LocationAUpper-33_43_T-1,6,R_G3
DEU_LocationAUpper-33_43_T-1,8,R_G3
DEU_LocationAUpper-33_43_T-1,11,R_G3
DEU_LocationAUpper-33_43_T-1,13,R_G3
DEU_LocationAUpper-33_43_T-1,14,R_G1
DEU_LocationAUpper-33_43_T-1,15,R_G1
DEU_LocationAUpper-33_43_T-1,18,R_G1
DEU_LocationAUpper-33_43_T-1,19,R_G3
DEU_LocationAUpper-33_43_T-1,22,R_G3
DEU_LocationAUpper-33_43_T-1,23,R_G3
DEU_LocationALower-13_20_T-1,5,R_G3
DEU_LocationALower-13_20_T-1,8,R_G3
DEU_LocationALower-13_20_T-1,11,R_G3
DEU_LocationALower-13_20_T-1,13,R_G3
DEU_LocationALower-13_20_T-1,14,R_G3
DEU_LocationALower-13_20_T-1,15,R_G3
DEU_LocationAUpper-42_4_T-1,5,R_G3
DEU_LocationAUpper-42_4_T-1,7,R_G3
DEU_LocationAUpper-42_4_T-1,15,R_G3
DEU_LocationAUpper-42_4_T-1,16,R_G3
DEU_LocationAUpper-42_4_T-1,17,R_G3
DEU_LocationAUpper-42_4_T-1,18,R_G3
DEU_LocationAUpper-42_4_T-1,21,R_G3
DEU_LocationBUpper-2_48_T-1,3,R_G3
DEU_LocationBUpper-2_48_T-1,6,R_G3
DEU_LocationBUpper-2_48_T-1,11,R_G3
DEU_LocationBUpper-2_48_T-1,14,R_G3
DEU_LocationALower-51_41_T-1,5,R_G3
DEU_LocationALower-51_41_T-1,7,R_G3
DEU_LocationALower-51_41_T-1,8,R_G3
DEU_LocationALower-51_41_T-1,11,R_G3
DEU_LocationALower-51_41_T-1,12,R_G3
DEU_LocationALower-51_41_T-1,13,R_G3
DEU_LocationALower-51_41_T-1,14,R_G3
DEU_LocationALower-51_41_T-1,15,R_G3
DEU_LocationALower-51_41_T-1,16,R_G3
DEU_LocationALower-12_21_T-1,6,R_G3
DEU_LocationALower-12_21_T-1,8,R_G3,R_G1
DEU_LocationALower-12_21_T-1,12,R_G3,R_G1
DEU_LocationALower-12_21_T-1,13,R_G3
DEU_LocationALower-12_21_T-1,15,R_G3
DEU_LocationALower-12_21_T-1,17,R_G3,R_G1
DEU_LocationALower-12_21_T-1,20,R_G3,R_G1
DEU_LocationALower-12_21_T-1,21,R_G3
DEU_LocationALower-42_33_T-1,5,R_G3
DEU_LocationALower-42_33_T-1,6,R_G3
DEU_LocationALower-42_33_T-1,8,R_G3
DEU_LocationALower-42_33_T-1,9,R_G3
DEU_LocationALower-42_33_T-1,10,R_G3
DEU_LocationALower-42_33_T-1,11,R_G3
DEU_LocationALower-42_33_T-1,12,R_G3
DEU_LocationALower-42_33_T-1,14,R_G3
DEU_LocationALower-42_33_T-1,16,R_G3
DEU_LocationALower-42_33_T-1,17,R_G3
DEU_LocationALower-42_33_T-1,19,R_G3
DEU_LocationALower-42_33_T-1,20,R_G3
DEU_LocationAUpper-57_10_T-1,5,R_G3
DEU_LocationAUpper-57_10_T-1,6,R_G3
DEU_LocationAUpper-57_10_T-1,10,R_G3
DEU_LocationAUpper-57_10_T-1,12,R_G3
DEU_LocationAUpper-57_10_T-1,14,R_G3
DEU_LocationAUpper-57_10_T-1,15,R_G3
DEU_LocationAUpper-57_33_T-1,5,R_G3
DEU_LocationAUpper-57_33_T-1,7,R_G3
DEU_LocationAUpper-57_33_T-1,9,R_G3
DEU_LocationAUpper-57_33_T-1,10,R_G3
DEU_LocationAUpper-57_33_T-1,14,R_G3
DEU_LocationAUpper-57_33_T-1,15,R_G3
DEU_LocationAUpper-57_33_T-1,17,R_G3
DEU_LocationAUpper-57_33_T-1,18,R_G3
DEU_LocationAUpper-57_33_T-1,20,R_G3
DEU_LocationAUpper-49_33_T-1,5,R_G3
DEU_LocationAUpper-49_33_T-1,8,R_G3
DEU_LocationAUpper-49_33_T-1,9,R_G3
DEU_LocationAUpper-49_33_T-1,11,R_G3
DEU_LocationAUpper-49_33_T-1,13,R_G3
DEU_LocationAUpper-49_33_T-1,14,R_G3
DEU_LocationAUpper-49_15_T-1,5,R_G3
DEU_LocationAUpper-49_15_T-1,7,R_G3
DEU_LocationAUpper-49_15_T-1,8,R_G3
DEU_LocationAUpper-49_15_T-1,9,R_G3
DEU_LocationAUpper-49_15_T-1,10,R_G3
DEU_LocationAUpper-49_15_T-1,11,R_G3
DEU_LocationAUpper-49_15_T-1,12,R_G3
DEU_LocationAUpper-49_15_T-1,13,R_G3
DEU_LocationAUpper-49_15_T-1,14,R_G3,R_G1
DEU_LocationAUpper-48_26_T-1,5,R_G3
DEU_LocationAUpper-48_26_T-1,6,R_G3
DEU_LocationAUpper-48_26_T-1,7,R_G3
DEU_LocationAUpper-48_26_T-1,8,R_G3
DEU_LocationAUpper-48_26_T-1,9,R_G3
DEU_LocationAUpper-48_26_T-1,11,R_G3
DEU_LocationAUpper-48_26_T-1,12,R_G3
DEU_LocationAUpper-48_26_T-1,13,R_G3
DEU_LocationAUpper-48_26_T-1,14,R_G1
DEU_LocationAUpper-48_26_T-1,16,R_G3
DEU_LocationAUpper-48_26_T-1,17,R_G3
DEU_LocationDUpper-10_2_T-1,4,R_G3
DEU_LocationDUpper-10_2_T-1,6,R_G3
DEU_LocationAUpper-42_18_T-1,5,R_G3
DEU_LocationAUpper-42_18_T-1,8,R_G3
DEU_LocationAUpper-42_18_T-1,9,R_G3
DEU_LocationAUpper-42_18_T-1,10,R_G3
DEU_LocationAUpper-42_18_T-1,11,R_G3
DEU_LocationAUpper-42_18_T-1,13,R_G3
DEU_LocationAUpper-42_18_T-1,14,R_G3
DEU_LocationAUpper-42_18_T-1,15,R_G1
DEU_LocationAUpper-42_18_T-1,16,R_G3
DEU_LocationAUpper-42_18_T-1,18,R_G3
DEU_LocationAUpper-42_18_T-1,20,R_G3
DEU_LocationAUpper-42_18_T-1,22,R_G3
DEU_LocationAUpper-42_18_T-1,23,R_G1
DEU_LocationALower-51_38_T-1,5,R_G3
DEU_LocationALower-51_38_T-1,6,R_G3
DEU_LocationALower-51_38_T-1,7,R_G1
DEU_LocationALower-51_38_T-1,9,R_G3
DEU_LocationALower-51_38_T-1,10,R_G3
DEU_LocationALower-51_38_T-1,12,R_G3
DEU_LocationALower-51_38_T-1,13,R_G3
DEU_LocationALower-51_38_T-1,14,R_G3
DEU_LocationALower-51_38_T-1,15,R_G3
DEU_LocationALower-51_38_T-1,18,R_G3
DEU_LocationALower-51_38_T-1,19,R_G3
DEU_LocationDUpper-9_37_T-1,4,R_G3
DEU_LocationDUpper-9_37_T-1,5,R_G3
DEU_LocationDUpper-9_37_T-1,6,R_G3
DEU_LocationDUpper-9_37_T-1,7,R_G3
DEU_LocationDUpper-9_37_T-1,8,R_G3
DEU_LocationDUpper-9_37_T-1,9,R_G1
DEU_LocationDUpper-9_37_T-1,10,R_G3
DEU_LocationAUpper-33_39_T-1,5,R_G3
DEU_LocationAUpper-33_39_T-1,7,R_G3
DEU_LocationAUpper-33_39_T-1,8,R_G3
DEU_LocationAUpper-33_39_T-1,9,R_G3
DEU_LocationAUpper-33_39_T-1,10,R_G3
DEU_LocationAUpper-33_39_T-1,11,R_G3
DEU_LocationAUpper-33_39_T-1,13,R_G3
DEU_LocationAUpper-33_39_T-1,15,R_G3
DEU_LocationAUpper-14_12_T-1,5,R_G3
DEU_LocationAUpper-14_12_T-1,8,R_G3
DEU_LocationAUpper-14_12_T-1,9,R_G3
DEU_LocationAUpper-14_12_T-1,10,R_G3
DEU_LocationAUpper-14_12_T-1,11,R_G3
DEU_LocationAUpper-14_12_T-1,13,R_G3
DEU_LocationAUpper-14_12_T-1,14,R_G3
DEU_LocationCUpper-6_1_T-1,5,R_G3
DEU_LocationCUpper-6_1_T-1,6,R_G3
DEU_LocationCUpper-6_1_T-1,7,R_G3
DEU_LocationCUpper-6_1_T-1,8,R_G3
DEU_LocationCUpper-6_1_T-1,9,R_G3
DEU_LocationCUpper-6_1_T-1,10,R_G3
DEU_LocationEUpper-23_39_T-1,4,R_G3
DEU_LocationEUpper-23_39_T-1,6,R_G3,R_G1
DEU_LocationAUpper-40_56_T-1,5,R_G3
DEU_LocationAUpper-40_56_T-1,7,R_G3
DEU_LocationAUpper-40_56_T-1,8,R_G3
DEU_LocationAUpper-40_56_T-1,10,R_G3
DEU_LocationCUpper-4_45_T-1,5,R_G3
DEU_LocationCUpper-4_45_T-1,6,R_G3
DEU_LocationCUpper-4_45_T-1,7,R_G3
DEU_LocationCUpper-4_45_T-1,8,R_G3
DEU_LocationCUpper-4_45_T-1,11,R_G3
DEU_LocationALower-25_2_T-1,33,R_G1
DEU_LocationALower-25_2_T-1,36,R_G1
DEU_LocationAUpper-14_55_T-1,8,R_G3
DEU_LocationAUpper-14_55_T-1,9,R_G3
DEU_LocationAUpper-14_55_T-1,10,R_G3,R_G1
DEU_LocationAUpper-14_55_T-1,11,R_G3
DEU_LocationAUpper-14_55_T-1,13,R_G3
DEU_LocationAUpper-14_55_T-1,15,R_G3
DEU_LocationAUpper-14_55_T-1,17,R_G3
DEU_LocationALower-34_34_T-1,13,R_G3
DEU_LocationALower-34_34_T-1,16,R_G3
DEU_LocationALower-34_34_T-1,17,R_G1
DEU_LocationAUpper-53_8_T-1,5,R_G3
DEU_LocationAUpper-53_8_T-1,6,R_G3
DEU_LocationAUpper-53_8_T-1,7,R_G3
DEU_LocationAUpper-53_8_T-1,8,R_G3
DEU_LocationAUpper-53_8_T-1,9,R_G3
DEU_LocationAUpper-53_8_T-1,11,R_G3,R_G1
DEU_LocationAUpper-53_8_T-1,14,R_G3
DEU_LocationAUpper-53_8_T-1,15,R_G3
DEU_LocationBUpper-2_2_T-1,4,R_G3
DEU_LocationBUpper-2_2_T-1,7,R_G3
DEU_LocationALower-26_28_T-1,8,R_G3
DEU_LocationALower-26_28_T-1,10,R_G3
DEU_LocationALower-26_28_T-1,19,R_G3
DEU_LocationALower-26_28_T-1,27,R_G3
DEU_LocationELower-16_23_T-1,4,R_G3
DEU_LocationELower-16_23_T-1,6,R_G3
DEU_LocationALower-48_8_T-1,5,R_G3
DEU_LocationALower-48_8_T-1,9,R_G3
DEU_LocationALower-48_8_T-1,10,R_G3
DEU_LocationALower-48_8_T-1,11,R_G3
DEU_LocationALower-48_8_T-1,12,R_G3
DEU_LocationALower-48_8_T-1,14,R_G3
DEU_LocationALower-48_8_T-1,15,R_G3
DEU_LocationALower-48_8_T-1,16,R_G3
DEU_LocationAUpper-35_30_T-1,6,R_G3
DEU_LocationAUpper-35_30_T-1,12,R_G1
DEU_LocationAUpper-35_30_T-1,13,R_G3
DEU_LocationAUpper-35_30_T-1,15,R_G3
DEU_LocationAUpper-35_30_T-1,16,R_G3
DEU_LocationAUpper-35_30_T-1,17,R_G3
DEU_LocationAUpper-35_30_T-1,18,R_G3
DEU_LocationAUpper-35_30_T-1,20,R_G3
DEU_LocationAUpper-35_30_T-1,21,R_G1
DEU_LocationAUpper-35_30_T-1,22,R_G3
DEU_LocationAUpper-35_30_T-1,24,R_G3
DEU_LocationAUpper-35_30_T-1,25,R_G3
DEU_LocationDLower-7_28_T-1,4,R_G3
DEU_LocationDLower-7_28_T-1,5,R_G3
DEU_LocationDLower-7_28_T-1,6,R_G1
DEU_LocationDLower-7_28_T-1,9,R_G3
DEU_LocationAUpper-13_34_T-1,5,R_G3
DEU_LocationAUpper-13_34_T-1,6,R_G3
DEU_LocationAUpper-13_34_T-1,9,R_G3
DEU_LocationAUpper-13_34_T-1,15,R_G3
DEU_LocationAUpper-13_34_T-1,21,R_G1
DEU_LocationAUpper-13_34_T-1,22,R_G1
DEU_LocationALower-51_21_T-1,5,R_G3
DEU_LocationALower-51_21_T-1,6,R_G3
DEU_LocationALower-51_21_T-1,7,R_G3
DEU_LocationALower-51_21_T-1,9,R_G3
DEU_LocationALower-51_21_T-1,13,R_G3
DEU_LocationALower-51_21_T-1,14,R_G3
DEU_LocationALower-51_21_T-1,17,R_G1
DEU_LocationALower-51_21_T-1,20,R_G3
DEU_LocationALower-51_21_T-1,21,R_G3
DEU_LocationALower-51_21_T-1,22,R_G3
DEU_LocationALower-51_21_T-1,23,R_G3,R_G1
DEU_LocationALower-51_21_T-1,24,R_G3
DEU_LocationELower-24_38_T-1,7,R_G1
DEU_LocationAUpper-51_12_T-1,5,R_G3
DEU_LocationAUpper-51_12_T-1,6,R_G3
DEU_LocationAUpper-51_12_T-1,8,R_G3
DEU_LocationAUpper-51_12_T-1,9,R_G3,R_G1
DEU_LocationAUpper-51_12_T-1,10,R_G3
DEU_LocationAUpper-51_12_T-1,11,R_G3
DEU_LocationAUpper-51_12_T-1,12,R_G3
DEU_LocationAUpper-51_12_T-1,13,R_G3
DEU_LocationAUpper-51_12_T-1,14,R_G3
DEU_LocationAUpper-51_12_T-1,15,R_G3
DEU_LocationAUpper-51_12_T-1,16,R_G3
DEU_LocationAUpper-51_12_T-1,17,R_G3
DEU_LocationAUpper-51_12_T-1,18,R_G3
DEU_LocationAUpper-51_12_T-1,19,R_G3
DEU_LocationALower-56_10_T-1,5,R_G3
DEU_LocationALower-56_10_T-1,6,R_G3
DEU_LocationALower-56_10_T-1,7,R_G3
DEU_LocationALower-56_10_T-1,8,R_G3
DEU_LocationALower-56_10_T-1,9,R_G3
DEU_LocationALower-56_10_T-1,10,R_G3
DEU_LocationALower-56_10_T-1,12,R_G3
DEU_LocationALower-56_10_T-1,13,R_G3
DEU_LocationALower-56_10_T-1,14,R_G3,R_G1
DEU_LocationALower-56_10_T-1,15,R_G3
DEU_LocationALower-56_10_T-1,16,R_G3,R_G1
DEU_LocationALower-26_55_T-1,9,R_G3
DEU_LocationALower-26_55_T-1,29,R_G1
DEU_LocationALower-26_55_T-1,34,R_G1
DEU_LocationAUpper-50_32_T-1,6,R_G3
DEU_LocationAUpper-50_32_T-1,7,R_G3
DEU_LocationAUpper-50_32_T-1,11,R_G3
DEU_LocationAUpper-50_32_T-1,12,R_G3
DEU_LocationAUpper-50_32_T-1,13,R_G1
DEU_LocationAUpper-50_32_T-1,17,R_G3
DEU_LocationAUpper-50_32_T-1,21,R_G1
DEU_LocationAUpper-50_32_T-1,22,R_G3
DEU_LocationAUpper-50_32_T-1,26,R_G3
DEU_LocationAUpper-50_32_T-1,27,R_G3
DEU_LocationEUpper-16_7_T-1,3,R_G3
DEU_LocationEUpper-16_7_T-1,4,R_G1
DEU_LocationEUpper-16_7_T-1,5,R_G3
DEU_LocationEUpper-16_7_T-1,7,R_G3
DEU_LocationEUpper-16_7_T-1,8,R_G3
DEU_LocationALower-39_20_T-1,7,R_G3
DEU_LocationALower-39_20_T-1,8,R_G3
DEU_LocationALower-39_20_T-1,9,R_G3
DEU_LocationALower-39_20_T-1,11,R_G3
DEU_LocationALower-39_20_T-1,13,R_G3
DEU_LocationALower-39_20_T-1,14,R_G3
DEU_LocationALower-39_20_T-1,15,R_G3
DEU_LocationALower-39_20_T-1,16,R_G3
DEU_LocationALower-39_20_T-1,17,R_G3
DEU_LocationALower-35_26_T-1,5,R_G3
DEU_LocationALower-35_26_T-1,7,R_G3
DEU_LocationALower-35_26_T-1,9,R_G3
DEU_LocationALower-35_26_T-1,11,R_G3
DEU_LocationALower-35_26_T-1,12,R_G3
DEU_LocationALower-35_26_T-1,13,R_G3
DEU_LocationALower-35_26_T-1,16,R_G3
DEU_LocationALower-35_26_T-1,17,R_G3
DEU_LocationALower-35_26_T-1,18,R_G3
DEU_LocationALower-35_26_T-1,19,R_G3
DEU_LocationALower-35_26_T-1,22,R_G3,R_G1
DEU_LocationALower-53_24_T-1,7,R_G3
DEU_LocationALower-53_24_T-1,8,R_G3
DEU_LocationALower-53_24_T-1,9,R_G3
DEU_LocationALower-53_24_T-1,10,R_G3
DEU_LocationALower-53_24_T-1,11,R_G3
DEU_LocationALower-53_24_T-1,12,R_G3
DEU_LocationALower-53_24_T-1,13,R_G3
DEU_LocationALower-53_24_T-1,14,R_G3
DEU_LocationALower-53_24_T-1,15,R_G3
DEU_LocationALower-53_24_T-1,16,R_G3
DEU_LocationALower-53_24_T-1,17,R_G3
DEU_LocationALower-53_24_T-1,18,R_G3
DEU_LocationAUpper-25_52_T-1,9,R_G1
DEU_LocationAUpper-25_52_T-1,27,R_G1
DEU_LocationAUpper-25_52_T-1,33,R_G1
DEU_LocationAUpper-25_52_T-1,43,R_G1
DEU_LocationAUpper-29_34_T-1,5,R_G3
DEU_LocationAUpper-29_34_T-1,6,R_G3
DEU_LocationAUpper-29_34_T-1,9,R_G3
DEU_LocationAUpper-29_34_T-1,10,R_G3
DEU_LocationAUpper-29_34_T-1,11,R_G3
DEU_LocationAUpper-29_34_T-1,16,R_G1
DEU_LocationAUpper-27_35_T-1,5,R_G3
DEU_LocationAUpper-27_35_T-1,7,R_G3
DEU_LocationAUpper-27_35_T-1,8,R_G3
DEU_LocationAUpper-27_35_T-1,11,R_G3
DEU_LocationAUpper-27_35_T-1,12,R_G3
DEU_LocationAUpper-27_35_T-1,14,R_G3
DEU_LocationAUpper-27_35_T-1,16,R_G3,R_G1
DEU_LocationAUpper-27_35_T-1,18,R_G3,R_G1
DEU_LocationAUpper-27_35_T-1,19,R_G3
DEU_LocationAUpper-27_35_T-1,20,R_G3
DEU_LocationAUpper-38_5_T-1,5,R_G3
DEU_LocationAUpper-38_5_T-1,9,R_G3
DEU_LocationAUpper-38_5_T-1,10,R_G3
DEU_LocationAUpper-38_5_T-1,12,R_G3
DEU_LocationAUpper-38_5_T-1,14,R_G3
DEU_LocationAUpper-38_5_T-1,16,R_G3
DEU_LocationAUpper-38_5_T-1,18,R_G3
DEU_LocationAUpper-38_5_T-1,20,R_G3
DEU_LocationAUpper-38_5_T-1,22,R_G3
DEU_LocationAUpper-38_5_T-1,23,R_G3
DEU_LocationALower-27_20_T-1,5,R_G3
DEU_LocationALower-27_20_T-1,6,R_G3
DEU_LocationALower-27_20_T-1,7,R_G3
DEU_LocationALower-27_20_T-1,8,R_G3
DEU_LocationALower-27_20_T-1,11,R_G3
DEU_LocationALower-33_9_T-1,5,R_G3
DEU_LocationALower-33_9_T-1,9,R_G3
DEU_LocationALower-33_9_T-1,10,R_G3
DEU_LocationALower-33_9_T-1,11,R_G3
DEU_LocationALower-33_9_T-1,12,R_G3
DEU_LocationALower-33_9_T-1,13,R_G1
DEU_LocationALower-33_9_T-1,14,R_G3
DEU_LocationALower-33_9_T-1,15,R_G1
DEU_LocationALower-33_9_T-1,16,R_G3
DEU_LocationALower-33_9_T-1,17,R_G3
DEU_LocationCLower-6_15_T-1,5,R_G3
DEU_LocationCLower-6_15_T-1,6,R_G3
DEU_LocationAUpper-31_49_T-1,5,R_G3
DEU_LocationAUpper-31_49_T-1,6,R_G3
DEU_LocationAUpper-31_49_T-1,7,R_G3
DEU_LocationAUpper-31_49_T-1,9,R_G3
DEU_LocationAUpper-31_49_T-1,10,R_G3
DEU_LocationAUpper-31_49_T-1,12,R_G3
DEU_LocationAUpper-31_49_T-1,13,R_G3
DEU_LocationAUpper-31_49_T-1,14,R_G3
DEU_LocationAUpper-27_20_T-1,10,R_G3
DEU_LocationAUpper-27_20_T-1,18,R_G3
DEU_LocationAUpper-27_20_T-1,19,R_G2
DEU_LocationAUpper-27_20_T-1,20,R_G3
DEU_LocationAUpper-27_20_T-1,21,R_G3
DEU_LocationELower-24_48_T-1,3,R_G3
DEU_LocationELower-24_48_T-1,5,R_G3
DEU_LocationELower-24_48_T-1,7,R_G3
DEU_LocationEUpper-17_10_T-1,6,R_G1
DEU_LocationEUpper-17_10_T-1,7,R_G3
DEU_LocationBUpper-1_21_T-1,3,R_G3
DEU_LocationBUpper-1_21_T-1,5,R_G1
DEU_LocationBUpper-1_21_T-1,16,R_G1
DEU_LocationBUpper-1_21_T-1,17,R_G1
DEU_LocationBUpper-1_21_T-1,18,R_G1
DEU_LocationAUpper-37_31_T-1,5,R_G3
DEU_LocationAUpper-37_31_T-1,8,R_G3
DEU_LocationAUpper-37_31_T-1,10,R_G3
DEU_LocationAUpper-37_31_T-1,12,R_G3,R_G1
DEU_LocationALower-25_54_T-1,7,R_G3
DEU_LocationALower-25_54_T-1,20,R_G3
DEU_LocationAUpper-33_27_T-1,5,R_G3
DEU_LocationAUpper-33_27_T-1,7,R_G3
DEU_LocationAUpper-33_27_T-1,8,R_G3
DEU_LocationAUpper-33_27_T-1,9,R_G3
DEU_LocationAUpper-33_27_T-1,12,R_G3
DEU_LocationAUpper-33_27_T-1,15,R_G3
DEU_LocationAUpper-33_27_T-1,16,R_G3
DEU_LocationALower-43_37_T-1,7,R_G3
DEU_LocationALower-43_37_T-1,8,R_G3
DEU_LocationALower-43_37_T-1,9,R_G3
DEU_LocationALower-43_37_T-1,10,R_G3
DEU_LocationALower-43_37_T-1,11,R_G3
DEU_LocationALower-43_37_T-1,12,R_G3
DEU_LocationALower-43_37_T-1,13,R_G3
DEU_LocationALower-43_37_T-1,14,R_G3
DEU_LocationALower-43_37_T-1,15,R_G3,R_G1
DEU_LocationALower-43_37_T-1,16,R_G3,R_G1
DEU_LocationALower-43_37_T-1,17,R_G3
DEU_LocationALower-43_37_T-1,18,R_G3
DEU_LocationALower-43_37_T-1,19,R_G3
DEU_LocationALower-43_37_T-1,20,R_G3
DEU_LocationAUpper-56_3_T-1,5,R_G3
DEU_LocationAUpper-56_3_T-1,6,R_G3
DEU_LocationAUpper-56_3_T-1,7,R_G3
DEU_LocationAUpper-56_3_T-1,8,R_G3
DEU_LocationAUpper-56_3_T-1,9,R_G3
DEU_LocationAUpper-56_3_T-1,10,R_G3
DEU_LocationAUpper-56_3_T-1,11,R_G3
DEU_LocationAUpper-56_3_T-1,12,R_G3
DEU_LocationAUpper-56_3_T-1,13,R_G3
DEU_LocationAUpper-56_3_T-1,14,R_G3
